,e_enzyme,e_enzyme_composition_string,m_gene,m_reaction
1449,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1613,ATPS1
1450,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1614,ATPS1
1451,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1615,ATPS1
1452,ATPS1_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1616,ATPS1
1453,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1609,ATPS10_3
1454,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1610,ATPS10_3
1455,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1611,ATPS10_3
1456,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1612,ATPS10_3
1457,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1613,ATPS10_3
1458,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1614,ATPS10_3
1459,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1615,ATPS10_3
1460,ATPS10:3_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1616,ATPS10_3
1461,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1609,ATPS4
1462,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1610,ATPS4
1463,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1611,ATPS4
1464,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1612,ATPS4
1465,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1613,ATPS4
1466,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1614,ATPS4
1467,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1615,ATPS4
1468,ATPS4_cplx,TM1611(1) AND TM1613(1) AND TM1609(1) AND TM1612(3) AND TM1610(3) AND TM1616(1) AND TM1614(2) AND TM1615(10),TM_1616,ATPS4
1469,TM0224_assumedMonomer,TM0224(1),TM_0224,BACCL
1470,TM0025_assumedMonomer,TM0025(1),TM_0025,BGLA
1471,TM0076_assumedMonomer,TM0076(1),TM_0076,BGLA
1472,TM0025_assumedMonomer,TM0025(1),TM_0025,LMN2
1473,TM0076_assumedMonomer,TM0076(1),TM_0076,LMN2
1474,TM0025_assumedMonomer,TM0025(1),TM_0025,XYLOS1
1475,TM0076_assumedMonomer,TM0076(1),TM_0076,XYLOS1
1476,TM0025_assumedMonomer,TM0025(1),TM_0025,XYLOS2
1477,TM0076_assumedMonomer,TM0076(1),TM_0076,XYLOS2
1478,TM0025_assumedMonomer,TM0025(1),TM_0025,XYLOS3
1479,TM0076_assumedMonomer,TM0076(1),TM_0076,XYLOS3
1480,TM1754_assumedMonomer,TM1754(1),TM_1754,BUTK
1481,TM0798_assumedMonomer,TM0798(1),TM_0798,MCOATA
1482,CBPS_cplx,TM0558(1) AND TM0557(1),TM_0557,CBPS
1483,CBPS_cplx,TM0558(1) AND TM0557(1),TM_0558,CBPS
1484,TM1383_assumedMonomer,TM1383(1),TM_1383,CDPMEK
1485,CEL6abc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1219,CEL6abc
1486,CEL6abc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1220,CEL6abc
1487,CEL6abc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1221,CEL6abc
1488,CEL6abc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1222,CEL6abc
1489,CEL6abc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1226,CEL6abc
1490,CELabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1219,CELabc
1491,CELabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1220,CELabc
1492,CELabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1221,CELabc
1493,CELabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1222,CELabc
1494,CELabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1226,CELabc
1495,MANTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1219,MANTRabc
1496,MANTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1220,MANTRabc
1497,MANTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1221,MANTRabc
1498,MANTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1222,MANTRabc
1499,MANTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1226,MANTRabc
1500,MANTTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1219,MANTTRabc
1501,MANTTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1220,MANTTRabc
1502,MANTTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1221,MANTTRabc
1503,MANTTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1222,MANTTRabc
1504,MANTTRabc_cplx,TM1226(1) AND TM1222(1) AND TM1221(1) AND TM1220(1) AND TM1219(1),TM_1226,MANTTRabc
1505,TM1524_assumedMonomer,TM1524(1),TM_1524,CELASE1
1506,TM1524_assumedMonomer,TM1524(1),TM_1524,CELASE2
1507,TM1848_assumedMonomer,TM1848(1),TM_1848,CEPA
1508,TM1397_assumedMonomer,TM1397(1),TM_1397,DASYN160
1509,TM1397_assumedMonomer,TM1397(1),TM_1397,DASYN160
1510,GALMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1749,GALMAN4abc
1511,GALMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1750,GALMAN4abc
1512,GALMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1746,GALMAN4abc
1513,GALMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1747,GALMAN4abc
1514,GALMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1748,GALMAN4abc
1515,GALMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1749,GALMAN6abc
1516,GALMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1750,GALMAN6abc
1517,GALMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1746,GALMAN6abc
1518,GALMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1747,GALMAN6abc
1519,GALMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1748,GALMAN6abc
1520,GLCMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1749,GLCMAN4abc
1521,GLCMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1750,GLCMAN4abc
1522,GLCMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1746,GLCMAN4abc
1523,GLCMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1747,GLCMAN4abc
1524,GLCMAN4abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1748,GLCMAN4abc
1525,GLCMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1749,GLCMAN6abc
1526,GLCMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1750,GLCMAN6abc
1527,GLCMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1746,GLCMAN6abc
1528,GLCMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1747,GLCMAN6abc
1529,GLCMAN6abc_cplx,TM1746(1) AND TM1747(1) AND TM1748(1) AND TM1749(1) AND TM1750(1),TM_1748,GLCMAN6abc
1530,,,TM_1438,MLTG1
1531,,,TM_1438,MLTG1
1532,TM1835_assumedMonomer,TM1835(1),TM_1835,MLTG1
1533,TM1873_assumedMonomer,TM1873(1),TM_1873,ORNDC
1534,TM1861_assumedMonomer,TM1861(1),TM_1861,PGSA160
1535,TKT1_cplx,TM0953(1) AND TM0954(1),TM_0953,TKT1
1536,TKT1_cplx,TM0953(1) AND TM0954(1),TM_0954,TKT1
1537,TKT1_cplx,TM0953(1) AND TM0954(1),TM_1762,TKT1
1538,TKT2_cplx,TM0953(1) AND TM0954(1),TM_0953,TKT2
1539,TKT2_cplx,TM0953(1) AND TM0954(1),TM_0954,TKT2
1540,TKT2_cplx,TM0953(1) AND TM0954(1),TM_1762,TKT2
1541,TREabc_cplx,TM1839(1) AND TM1836(1),TM_1837,TREabc
1542,TREabc_cplx,TM1839(1) AND TM1836(1),TM_1836,TREabc
1543,TREabc_cplx,TM1839(1) AND TM1836(1),TM_1839,TREabc
1544,TM0347_Homotetramer,TM0347(4),TM_0347,CHORS
1545,TM0413_assumedMonomer,TM0413(1),TM_0413,CRTNh
1546,TM0290_assumedMonomer,TM0290(1),TM_0290,CS
1547,TM0803_Homotetramer,TM0803(4),TM_0803,CTPS2
1548,TM0719_Monomer,TM0719(1),TM_0719,CYSTRS
1549,TM1410_assumedMonomer,TM1410(1),TM_1410,CYSTRS
1550,TM0846_assumedMonomer,TM0846(1),TM_0846,CYTD
1551,TM0846_assumedMonomer,TM0846(1),TM_0846,DCYTD
1552,TM0751_assumedMonomer,TM0751(1),TM_0751,CYTDK2
1553,TM0751_assumedMonomer,TM0751(1),TM_0751,URIK1
1554,TM0751_assumedMonomer,TM0751(1),TM_0751,URIK2
1555,TM1443_assumedMonomer,TM1443(1),TM_1443,CYTK1
1556,TM1443_assumedMonomer,TM1443(1),TM_1443,CYTK2
1557,TM1443_assumedMonomer,TM1443(1),TM_1443,URIDK1
1558,TM1443_assumedMonomer,TM1443(1),TM_1443,URIDK2r
1559,TM1516_assumedMonomer,TM1516(1),TM_1516,DAPDA
1560,TM1517_assumedMonomer,TM1517(1),TM_1517,DAPDC
1561,TM1522_assumedMonomer,TM1522(1),TM_1522,DAPE
1562,TM1826_assumedMonomer,TM1826(1),TM_1826,DB4PS
1563,TM1826_assumedMonomer,TM1826(1),TM_1826,GTPCII
1564,TM0404_assumedMonomer,TM0404(1),TM_0404,DCMPDA
1565,TM0067_assumedMonomer,TM0067(1),TM_0067,DDGLKr
1566,OAADC_cplx,TM0128(1) AND TM0880(1),TM_0128,OAADC
1567,OAADC_cplx,TM0128(1) AND TM0880(1),TM_0880,OAADC
1568,TM0551_assumedMonomer,TM0551(1),TM_0551,DHAD1
1569,TM0551_assumedMonomer,TM0551(1),TM_0551,DHAD2
1570,TM1520_assumedMonomer,TM1520(1),TM_1520,DHDPRx_r
1571,TM1520_assumedMonomer,TM1520(1),TM_1520,DHDPRx_r
1572,TM0166_assumedMonomer,TM0166(1),TM_0166,DHFS
1573,TM0166_assumedMonomer,TM0166(1),TM_0166,DHFS
1574,TM0166_assumedMonomer,TM0166(1),TM_0166,FPGS_tm
1575,TM0166_assumedMonomer,TM0166(1),TM_0166,FPGS_tm
1576,DHORD_cplx,TM0333(2) AND TM0334(2),TM_0333,DHORD__NAD
1577,DHORD_cplx,TM0333(2) AND TM0334(2),TM_0334,DHORD__NAD
1578,TM0335_Homodimer,TM0335(2),TM_0335,DHORTS
1579,TM0349_Homododecamer,TM0349(12),TM_0349,DHQD
1580,TM0348_assumedMonomer,TM0348(1),TM_0348,DHQS
1581,TM0348_assumedMonomer,TM0348(1),TM_0348,SHKK
1582,TM0161_assumedMonomer,TM0161(1),TM_0161,DMATT
1583,TM0161_assumedMonomer,TM0161(1),TM_0161,GRTT
1584,TM0317_assumedMonomer,TM0317(1),TM_0317,DNMPPA
1585,TM0317_assumedMonomer,TM0317(1),TM_0317,DNTPPA
1586,TM1387_assumedMonomer,TM1387(1),TM_1387,DPCOAK
1587,TM1387_assumedMonomer,TM1387(1),TM_1387,DPCOAK
1588,TM1387_assumedMonomer,TM1387(1),TM_1387,DPCOAK
1589,TM0550_assumedMonomer,TM0550(1),TM_0550,DPR
1590,TM0550_assumedMonomer,TM0550(1),TM_0550,KARA1
1591,TM0550_assumedMonomer,TM0550(1),TM_0550,KARA2
1592,TM0960_assumedMonomer,TM0960(1),TM_0960,DRBKr
1593,TM0960_assumedMonomer,TM0960(1),TM_0960,RBKr
1594,TM1099_assumedMonomer,TM1099(1),TM_1099,DTMPK
1595,TM0913_assumedMonomer,TM0913(1),TM_0913,DUTPDP
1596,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP1
1597,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP2
1598,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP3
1599,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP4
1600,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP5
1601,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP6
1602,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP7
1603,TM0913_assumedMonomer,TM0913(1),TM_0913,NTPP8
1604,TM0913_assumedMonomer,TM0913(1),TM_0913,PPA
1605,TM0587_assumedMonomer,TM0587(1),TM_0587,PPA
1606,TM1770_Homodimer,TM1770(2),TM_1770,DXPS
1607,TM0305_assumedMonomer,TM0305(1),TM_0305,EGLUCe
1608,TM1525_assumedMonomer,TM1525(1),TM_1525,EGLUCe
1609,GLCMAN600a_e_cplx,TM0305(1) AND TM1227(1),TM_0305,GLCMAN600a_e
1610,GLCMAN600a_e_cplx,TM0305(1) AND TM1227(1),TM_1227,GLCMAN600a_e
1611,GLCMAN600b_e_cplx,TM0305(1) AND TM1227(1),TM_0305,GLCMAN600b_e
1612,GLCMAN600b_e_cplx,TM0305(1) AND TM1227(1),TM_1227,GLCMAN600b_e
1613,GLCMAN600c_e_cplx,TM0305(1) AND TM1227(1),TM_0305,GLCMAN600c_e
1614,GLCMAN600c_e_cplx,TM0305(1) AND TM1227(1),TM_1227,GLCMAN600c_e
1615,TM0305_assumedMonomer,TM0305(1),TM_0305,GLS2e
1616,TM1525_assumedMonomer,TM1525(1),TM_1525,GLS2e
1617,TM0305_assumedMonomer,TM0305(1),TM_0305,GLS3e
1618,TM1525_assumedMonomer,TM1525(1),TM_1525,GLS3e
1619,TM0305_assumedMonomer,TM0305(1),TM_0305,GLSe
1620,TM1525_assumedMonomer,TM1525(1),TM_1525,GLSe
1621,TM0877_Homooctamer,TM0877(8),TM_0877,ENO
1622,TM0273_assumedMonomer,TM0273(1),TM_0273,FBA
1623,TM0273_assumedMonomer,TM0273(1),TM_0273,FBA2
1624,TM0273_assumedMonomer,TM0273(1),TM_0273,FBA3
1625,TM0307_assumedMonomer,TM0307(1),TM_0307,FCI
1626,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0078,FE3abc
1627,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0078,FE3abc
1628,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0079,FE3abc
1629,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0079,FE3abc
1630,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0080,FE3abc
1631,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0080,FE3abc
1632,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0189,FE3abc
1633,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0189,FE3abc
1634,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0190,FE3abc
1635,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0190,FE3abc
1636,FE3abc_cplx1,TM0191(1) AND TM0189(1) AND TM0190(1),TM_0191,FE3abc
1637,FE3abc_cplx2,TM0078(1) AND TM0080(1) AND TM0079(1),TM_0191,FE3abc
1638,TM0528_assumedMonomer,TM0528(1),TM_0528,FMETTRS
1639,TM0040_assumedMonomer,TM0040(1),TM_0040,FOLD3
1640,TM0828_assumedMonomer,TM0828(1),TM_0828,FRUK_r
1641,TM1560_assumedMonomer,TM1560(1),TM_1560,FTCD_r
1642,TM1766_assumedMonomer,TM1766(1),TM_1766,FTHFL
1643,FUM_cplx,TM0540(1) AND TM0541(1),TM_0540,FUM
1644,FUM_cplx,TM0540(1) AND TM0541(1),TM_0541,FUM
1645,TM1629_assumedMonomer,TM1629(1),TM_1629,G1PACT
1646,TM1629_assumedMonomer,TM1629(1),TM_1629,UAGDP
1647,TM0378_assumedMonomer,TM0378(1),TM_0378,G3PD1
1648,TM0378_assumedMonomer,TM0378(1),TM_0378,G3PD1
1649,TM0378_assumedMonomer,TM0378(1),TM_0378,G3PD1
1650,TM1432_assumedMonomer,TM1432(1),TM_1432,G3PD1
1651,NOX_cplx,TM1432(1) AND TM1433(1),TM_1432,NOX
1652,NOX_cplx,TM1432(1) AND TM1433(1),TM_1433,NOX
1653,TM0293_assumedMonomer,TM0293(1),TM_0293,G5SD
1654,TM0813_assumedMonomer,TM0813(1),TM_0813,G6PDA_r
1655,TM1155_assumedMonomer,TM1155(1),TM_1155,G6PDH2
1656,TM1190_assumedMonomer,TM1190(1),TM_1190,GALK
1657,TM0282_assumedMonomer,TM0282(1),TM_0282,GALM1
1658,TM0282_assumedMonomer,TM0282(1),TM_0282,GALM2
1659,TM0282_assumedMonomer,TM0282(1),TM_0282,GalMr
1660,TM1192_assumedMonomer,TM1192(1),TM_1192,GALS3
1661,TM1624_assumedMonomer,TM1624(1),TM_1624,MANA1
1662,TM1624_assumedMonomer,TM1624(1),TM_1624,MANA2
1663,TM1624_assumedMonomer,TM1624(1),TM_1624,MANA3
1664,TM1227_assumedMonomer,TM1227(1),TM_1227,GALMAN600a_e
1665,TM1227_assumedMonomer,TM1227(1),TM_1227,GALMAN600b_e
1666,TM1227_assumedMonomer,TM1227(1),TM_1227,GALMAN600c_e
1667,TM0896_assumedMonomer,TM0896(1),TM_0896,GALT
1668,TM1191_assumedMonomer,TM1191(1),TM_1191,GALT
1669,TM0862_assumedMonomer,TM0862(1),TM_0862,GALU
1670,TM0688_Homotetramer,TM0688(4),TM_0688,GAPD
1671,TM0688_Homotetramer,TM0688(4),TM_0688,GAPD
1672,TM1248_assumedMonomer,TM1248(1),TM_1248,GARFTi
1673,TM0148_Homodimer,TM0148(2),TM_0148,GF6PTA
1674,TM0720_Homotetramer,TM0720(4),TM_0720,GHMT2r
1675,TM1062_assumedMonomer,TM1062(1),TM_1062,GLCAASE3
1676,TM0895_assumedMonomer,TM0895(1),TM_0895,GLCS1
1677,TM0055_assumedMonomer,TM0055(1),TM_0055,GLCURS1
1678,TM0434_assumedMonomer,TM0434(1),TM_0434,GLCURS1
1679,TM0239_assumedMonomer,TM0239(1),TM_0239,GLGC
1680,TM0240_assumedMonomer,TM0240(1),TM_0240,GLGC
1681,TM0943_Homododecamer,TM0943(12),TM_0943,GLNS
1682,TM0943_Homododecamer,TM0943(12),TM_0943,GLNSP2
1683,TM0294_assumedMonomer,TM0294(1),TM_0294,GLU5K
1684,GLUCAN2abc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0300,GLUCAN2abc
1685,GLUCAN2abc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0301,GLUCAN2abc
1686,GLUCAN2abc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0302,GLUCAN2abc
1687,GLUCAN2abc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0303,GLUCAN2abc
1688,GLUCAN2abc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0304,GLUCAN2abc
1689,GLUCANabc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0300,GLUCANabc
1690,GLUCANabc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0301,GLUCANabc
1691,GLUCANabc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0302,GLUCANabc
1692,GLUCANabc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0303,GLUCANabc
1693,GLUCANabc_cplx,TM0300(1) AND TM0301(1) AND TM0302(1) AND TM0303(1) AND TM0304(1),TM_0304,GLUCANabc
1694,TM0843_assumedMonomer,TM0843(1),TM_0843,GLUFORT
1695,TM0843_assumedMonomer,TM0843(1),TM_0843,GLUFT
1696,TM1247_assumedMonomer,TM1247(1),TM_1247,GLUPRT
1697,GLUSy_cplx1,TM0397(1) AND TM1217(1),TM_0397,GLUSy
1698,GLUSy_cplx2,TM0397(1) AND TM1640(1),TM_0397,GLUSy
1699,GLUSy_cplx1,TM0397(1) AND TM1217(1),TM_1217,GLUSy
1700,GLUSy_cplx2,TM0397(1) AND TM1640(1),TM_1217,GLUSy
1701,GLUSy_cplx1,TM0397(1) AND TM1217(1),TM_1640,GLUSy
1702,GLUSy_cplx2,TM0397(1) AND TM1640(1),TM_1640,GLUSy
1703,GLYC3Pabc_cplx,TM1121(1) AND TM1120(1) AND TM1122(1),TM_1120,GLYC3Pabc
1704,GLYC3Pabc_cplx,TM1121(1) AND TM1120(1) AND TM1122(1),TM_1121,GLYC3Pabc
1705,GLYC3Pabc_cplx,TM1121(1) AND TM1120(1) AND TM1122(1),TM_1122,GLYC3Pabc
1706,TM0423_assumedMonomer,TM0423(1),TM_0423,GLYCD_r
1707,TM0423_assumedMonomer,TM0423(1),TM_0423,GLYCD_r
1708,TM0423_assumedMonomer,TM0423(1),TM_0423,GLYCD_r
1709,TM1585_assumedMonomer,TM1585(1),TM_1585,GLYCK2
1710,TM1429_assumedMonomer,TM1429(1),TM_1429,GLYCt1
1711,TM1401_assumedMonomer,TM1401(1),TM_1401,GLYD
1712,TM0952_assumedMonomer,TM0952(1),TM_0952,GLYK
1713,TM1430_assumedMonomer,TM1430(1),TM_1430,GLYK
1714,GLYTRS_cplx,TM0216(2) AND TM0217(2),TM_0216,GLYTRS
1715,GLYTRS_cplx,TM0216(2) AND TM0217(2),TM_0217,GLYTRS
1716,TM1820_Homodimer,TM1820(2),TM_1820,GMPS2
1717,TM0438_assumedMonomer,TM0438(1),TM_0438,GND
1718,TM0443_assumedMonomer,TM0443(1),TM_0443,GNK
1719,TM1621_assumedMonomer,TM1621(1),TM_1621,GPDDA1
1720,TM1621_assumedMonomer,TM1621(1),TM_1621,GPDDA2
1721,TM0039_assumedMonomer,TM0039(1),TM_0039,GTPCI
1722,TM0064_Homotrimer,TM0064(3),TM_0064,GUI1
1723,TM0064_Homotrimer,TM0064(3),TM_0064,GUI2
1724,HCO3abc_cplx,TM0202(1) AND TM0204(1) AND TM0203(1),TM_0202,HCO3abc
1725,HCO3abc_cplx,TM0202(1) AND TM0204(1) AND TM0203(1),TM_0203,HCO3abc
1726,HCO3abc_cplx,TM0202(1) AND TM0204(1) AND TM0203(1),TM_0204,HCO3abc
1727,TM1469_assumedMonomer,TM1469(1),TM_1469,HEX1
1728,TM0296_assumedMonomer,TM0296(1),TM_0296,HEX7
1729,TM1041_assumedMonomer,TM1041(1),TM_1041,HISTD
1730,TM0804_assumedMonomer,TM0804(1),TM_0804,HISTP
1731,TM1090_Homodimer,TM1090(2),TM_1090,HISTRS
1732,TM0790_assumedMonomer,TM0790(1),TM_0790,HMPK1
1733,TM0790_assumedMonomer,TM0790(1),TM_0790,PMPK
1734,TM0041_assumedMonomer,TM0041(1),TM_0041,HPPK
1735,TM0578_assumedMonomer,TM0578(1),TM_0578,HPROb
1736,TM0578_assumedMonomer,TM0578(1),TM_0578,P5CRyr
1737,TM0881_assumedMonomer,TM0881(1),TM_0881,HSERTA
1738,TM0545_assumedMonomer,TM0545(1),TM_0545,HSK
1739,TM0206_assumedMonomer,TM0206(1),TM_0206,HXPRT
1740,TM0206_assumedMonomer,TM0206(1),TM_0206,XPPT
1741,HYDFDN_cplx,TM1426(1) AND TM1425(1) AND TM1424(1),TM_1424,HYDFDi
1742,HYDFDN_cplx,TM1426(1) AND TM1425(1) AND TM1424(1),TM_1425,HYDFDi
1743,HYDFDN_cplx,TM1426(1) AND TM1425(1) AND TM1424(1),TM_1426,HYDFDi
